triplet,name,huc,water_year,april1_swe,peak_swe,peak_date,n_days,has_midwinter
607:CO:SNTL,Lynx Pass,140100011001,1993,13.7,16.0,1993-04-19,365,True
607:CO:SNTL,Lynx Pass,140100011001,1994,9.9,11.7,1994-04-13,365,True
607:CO:SNTL,Lynx Pass,140100011001,1995,12.1,12.1,1995-03-31,365,True
607:CO:SNTL,Lynx Pass,140100011001,1996,16.4,16.9,1996-03-30,366,True
607:CO:SNTL,Lynx Pass,140100011001,1997,12.4,13.2,1997-04-17,365,True
607:CO:SNTL,Lynx Pass,140100011001,1998,10.8,12.2,1998-04-20,365,True
607:CO:SNTL,Lynx Pass,140100011001,1999,7.9,9.6,1999-03-15,365,True
607:CO:SNTL,Lynx Pass,140100011001,2000,10.5,11.2,2000-04-03,366,True
607:CO:SNTL,Lynx Pass,140100011001,2001,10.1,10.9,2001-03-29,365,True
607:CO:SNTL,Lynx Pass,140100011001,2002,7.2,9.1,2002-03-22,365,True
607:CO:SNTL,Lynx Pass,140100011001,2003,10.8,11.1,2003-04-08,365,True
607:CO:SNTL,Lynx Pass,140100011001,2004,6.2,8.6,2004-03-18,366,True
607:CO:SNTL,Lynx Pass,140100011001,2005,10.8,10.9,2005-04-03,365,True
607:CO:SNTL,Lynx Pass,140100011001,2006,14.0,14.2,2006-03-31,365,True
607:CO:SNTL,Lynx Pass,140100011001,2007,10.6,11.1,2007-03-12,365,True
607:CO:SNTL,Lynx Pass,140100011001,2008,15.0,17.0,2008-04-13,366,True
607:CO:SNTL,Lynx Pass,140100011001,2009,13.7,15.4,2009-04-06,365,True
607:CO:SNTL,Lynx Pass,140100011001,2010,8.8,10.2,2010-04-08,365,True
607:CO:SNTL,Lynx Pass,140100011001,2011,17.1,17.4,2011-04-06,365,True
607:CO:SNTL,Lynx Pass,140100011001,2012,4.1,8.4,2012-03-03,366,True
607:CO:SNTL,Lynx Pass,140100011001,2013,9.8,11.2,2013-04-15,365,True
607:CO:SNTL,Lynx Pass,140100011001,2014,13.9,14.4,2014-04-07,365,True
607:CO:SNTL,Lynx Pass,140100011001,2015,7.1,9.8,2015-03-10,365,True
607:CO:SNTL,Lynx Pass,140100011001,2016,11.7,11.9,2016-03-31,366,True
607:CO:SNTL,Lynx Pass,140100011001,2017,4.3,9.9,2017-03-06,365,True
607:CO:SNTL,Lynx Pass,140100011001,2018,8.4,9.4,2018-03-23,365,True
607:CO:SNTL,Lynx Pass,140100011001,2019,12.9,13.7,2019-03-25,365,True
607:CO:SNTL,Lynx Pass,140100011001,2020,12.5,13.0,2020-03-28,366,True
607:CO:SNTL,Lynx Pass,140100011001,2021,10.2,10.2,2021-03-27,365,True
607:CO:SNTL,Lynx Pass,140100011001,2022,7.8,8.5,2022-03-19,365,True
607:CO:SNTL,Lynx Pass,140100011001,2023,13.8,13.8,2023-03-31,365,True
607:CO:SNTL,Lynx Pass,140100011001,2024,11.0,11.1,2024-03-14,366,True
607:CO:SNTL,Lynx Pass,140100011001,2025,8.3,10.6,2025-03-22,365,True
607:CO:SNTL,Lynx Pass,140100011001,2026,0.1,4.8,2026-03-07,291,True
618:CO:SNTL,Mc Clure Pass,140200040203,1980,,0.0,1980-07-20,73,False
618:CO:SNTL,Mc Clure Pass,140200040203,1981,13.3,14.3,1981-04-07,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1982,20.3,20.6,1982-04-07,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1983,22.6,24.1,1983-05-03,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1984,27.1,27.9,1984-05-06,366,True
618:CO:SNTL,Mc Clure Pass,140200040203,1985,24.0,24.0,1985-04-01,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1986,14.9,18.5,1986-03-19,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1987,14.4,14.9,1987-04-05,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1988,14.4,14.4,1988-03-20,366,True
618:CO:SNTL,Mc Clure Pass,140200040203,1989,17.8,17.8,1989-03-16,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1990,9.7,10.5,1990-03-15,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1991,16.1,16.4,1991-04-03,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1992,15.9,16.0,1992-03-28,366,True
618:CO:SNTL,Mc Clure Pass,140200040203,1993,27.5,30.9,1993-04-20,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1994,13.1,14.4,1994-04-07,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1995,24.8,26.9,1995-05-13,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1996,13.6,15.6,1996-03-26,366,True
618:CO:SNTL,Mc Clure Pass,140200040203,1997,22.8,25.6,1997-04-12,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1998,21.3,25.5,1998-04-19,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,1999,10.1,12.9,1999-04-10,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2000,16.4,16.9,2000-04-03,366,True
618:CO:SNTL,Mc Clure Pass,140200040203,2001,13.7,14.8,2001-04-12,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2002,10.8,12.0,2002-03-26,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2003,15.5,16.8,2003-04-08,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2004,10.1,14.8,2004-03-08,366,True
618:CO:SNTL,Mc Clure Pass,140200040203,2005,25.9,26.1,2005-04-06,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2006,20.2,20.5,2006-04-06,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2007,14.3,15.5,2007-03-11,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2008,26.9,29.3,2008-04-10,366,True
618:CO:SNTL,Mc Clure Pass,140200040203,2009,21.7,24.2,2009-04-07,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2010,18.4,20.3,2010-04-09,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2011,22.1,22.8,2011-03-30,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2012,7.7,12.7,2012-03-19,366,True
618:CO:SNTL,Mc Clure Pass,140200040203,2013,12.7,13.8,2013-03-23,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2014,17.9,18.5,2014-03-27,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2015,5.6,11.4,2015-03-12,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2016,13.2,13.7,2016-03-10,366,True
618:CO:SNTL,Mc Clure Pass,140200040203,2017,12.8,18.1,2017-03-08,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2018,8.3,9.5,2018-03-28,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2019,21.8,22.5,2019-03-24,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2020,15.8,16.1,2020-03-30,366,True
618:CO:SNTL,Mc Clure Pass,140200040203,2021,13.0,13.4,2021-03-28,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2022,13.2,14.0,2022-03-17,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2023,28.7,28.9,2023-04-04,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2024,15.0,15.0,2024-04-01,366,True
618:CO:SNTL,Mc Clure Pass,140200040203,2025,9.8,13.3,2025-03-22,365,True
618:CO:SNTL,Mc Clure Pass,140200040203,2026,1.5,8.4,2026-03-08,291,True
622:CO:SNTL,Mesa Lakes,140100051307,1986,,3.0,1986-09-30,1,False
622:CO:SNTL,Mesa Lakes,140100051307,1987,19.0,19.3,1987-04-13,365,True
622:CO:SNTL,Mesa Lakes,140100051307,1988,14.3,14.4,1988-03-30,366,True
622:CO:SNTL,Mesa Lakes,140100051307,1989,18.6,19.5,1989-04-05,365,True
622:CO:SNTL,Mesa Lakes,140100051307,1990,11.0,13.1,1990-04-09,365,True
622:CO:SNTL,Mesa Lakes,140100051307,1991,17.8,20.2,1991-05-05,365,True
622:CO:SNTL,Mesa Lakes,140100051307,1992,21.2,21.2,1992-03-31,366,True
622:CO:SNTL,Mesa Lakes,140100051307,1993,29.0,33.3,1993-04-20,365,True
622:CO:SNTL,Mesa Lakes,140100051307,1994,17.2,19.4,1994-04-12,365,True
622:CO:SNTL,Mesa Lakes,140100051307,1995,24.1,33.3,1995-05-12,365,True
622:CO:SNTL,Mesa Lakes,140100051307,1996,20.1,22.5,1996-04-21,366,True
622:CO:SNTL,Mesa Lakes,140100051307,1997,22.8,26.2,1997-04-13,365,True
622:CO:SNTL,Mesa Lakes,140100051307,1998,18.4,25.5,1998-04-20,365,True
622:CO:SNTL,Mesa Lakes,140100051307,1999,12.5,18.8,1999-05-05,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2000,15.2,15.4,2000-04-02,366,True
622:CO:SNTL,Mesa Lakes,140100051307,2001,13.0,16.7,2001-04-14,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2002,8.9,9.6,2002-03-25,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2003,16.8,18.4,2003-04-24,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2004,15.7,19.9,2004-04-24,366,True
622:CO:SNTL,Mesa Lakes,140100051307,2005,28.7,30.2,2005-04-12,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2006,16.6,17.9,2006-04-07,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2007,11.9,13.0,2007-04-13,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2008,19.7,23.3,2008-04-11,366,True
622:CO:SNTL,Mesa Lakes,140100051307,2009,17.1,19.2,2009-04-17,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2010,16.0,16.9,2010-04-08,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2011,20.8,27.1,2011-05-01,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2012,12.0,12.7,2012-03-21,366,True
622:CO:SNTL,Mesa Lakes,140100051307,2013,13.0,17.1,2013-04-19,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2014,14.1,15.1,2014-04-07,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2015,9.2,10.6,2015-04-26,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2016,16.6,20.1,2016-05-10,366,True
622:CO:SNTL,Mesa Lakes,140100051307,2017,18.3,18.9,2017-04-06,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2018,8.0,9.3,2018-04-21,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2019,24.0,24.9,2019-04-13,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2020,12.0,12.2,2020-03-30,366,True
622:CO:SNTL,Mesa Lakes,140100051307,2021,12.9,13.4,2021-03-28,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2022,15.8,16.0,2022-04-06,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2023,23.7,25.1,2023-04-25,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2024,16.1,16.1,2024-03-29,366,True
622:CO:SNTL,Mesa Lakes,140100051307,2025,13.0,13.7,2025-04-06,365,True
622:CO:SNTL,Mesa Lakes,140100051307,2026,2.2,6.6,2026-03-06,291,True
658:CO:SNTL,Nast Lake,140100040504,1985,,0.0,1985-09-30,1,False
658:CO:SNTL,Nast Lake,140100040504,1986,9.0,10.8,1986-03-19,365,True
658:CO:SNTL,Nast Lake,140100040504,1987,7.2,7.2,1987-03-29,365,True
658:CO:SNTL,Nast Lake,140100040504,1988,7.0,7.1,1988-03-25,366,True
658:CO:SNTL,Nast Lake,140100040504,1989,7.5,8.3,1989-04-04,365,True
658:CO:SNTL,Nast Lake,140100040504,1990,5.6,6.3,1990-03-18,365,True
658:CO:SNTL,Nast Lake,140100040504,1991,8.6,8.8,1991-03-30,365,True
658:CO:SNTL,Nast Lake,140100040504,1992,7.6,7.6,1992-03-31,366,True
658:CO:SNTL,Nast Lake,140100040504,1993,12.7,13.8,1993-04-12,365,True
658:CO:SNTL,Nast Lake,140100040504,1994,6.8,8.7,1994-04-09,365,True
658:CO:SNTL,Nast Lake,140100040504,1995,11.3,11.3,1995-03-30,365,True
658:CO:SNTL,Nast Lake,140100040504,1996,12.1,13.2,1996-03-21,366,True
658:CO:SNTL,Nast Lake,140100040504,1997,9.0,13.8,1997-03-11,365,True
658:CO:SNTL,Nast Lake,140100040504,1998,8.6,9.0,1998-03-21,365,True
658:CO:SNTL,Nast Lake,140100040504,1999,2.6,7.5,1999-03-14,365,True
658:CO:SNTL,Nast Lake,140100040504,2000,9.3,9.7,2000-04-03,366,True
658:CO:SNTL,Nast Lake,140100040504,2001,5.9,7.3,2001-03-19,365,True
658:CO:SNTL,Nast Lake,140100040504,2002,2.5,5.7,2002-03-08,365,True
658:CO:SNTL,Nast Lake,140100040504,2003,6.7,7.3,2003-03-31,365,True
658:CO:SNTL,Nast Lake,140100040504,2004,0.7,7.9,2004-03-07,366,True
658:CO:SNTL,Nast Lake,140100040504,2005,6.5,6.9,2005-04-05,365,True
658:CO:SNTL,Nast Lake,140100040504,2006,7.5,9.6,2006-03-16,365,True
658:CO:SNTL,Nast Lake,140100040504,2007,3.9,6.5,2007-03-11,365,True
658:CO:SNTL,Nast Lake,140100040504,2008,13.9,15.2,2008-04-13,366,True
658:CO:SNTL,Nast Lake,140100040504,2009,10.3,11.0,2009-04-05,365,True
658:CO:SNTL,Nast Lake,140100040504,2010,5.5,6.0,2010-04-06,365,True
658:CO:SNTL,Nast Lake,140100040504,2011,10.9,11.3,2011-03-13,365,True
658:CO:SNTL,Nast Lake,140100040504,2012,0.0,5.5,2012-03-03,366,True
658:CO:SNTL,Nast Lake,140100040504,2013,3.6,4.5,2013-03-21,365,True
658:CO:SNTL,Nast Lake,140100040504,2014,9.6,9.6,2014-03-31,365,True
658:CO:SNTL,Nast Lake,140100040504,2015,0.5,7.3,2015-03-08,365,True
658:CO:SNTL,Nast Lake,140100040504,2016,8.8,8.8,2016-04-01,366,True
658:CO:SNTL,Nast Lake,140100040504,2017,6.5,12.1,2017-03-07,365,True
658:CO:SNTL,Nast Lake,140100040504,2018,5.0,7.0,2018-03-23,365,True
658:CO:SNTL,Nast Lake,140100040504,2019,12.2,14.2,2019-03-16,365,True
658:CO:SNTL,Nast Lake,140100040504,2020,11.2,11.8,2020-03-31,366,True
658:CO:SNTL,Nast Lake,140100040504,2021,8.7,9.1,2021-03-30,365,True
658:CO:SNTL,Nast Lake,140100040504,2022,7.8,9.2,2022-03-17,365,True
658:CO:SNTL,Nast Lake,140100040504,2023,12.5,12.6,2023-04-06,365,True
658:CO:SNTL,Nast Lake,140100040504,2024,11.7,12.0,2024-03-29,366,True
658:CO:SNTL,Nast Lake,140100040504,2025,6.6,9.4,2025-03-22,365,True
658:CO:SNTL,Nast Lake,140100040504,2026,0.0,5.5,2026-03-08,291,True
669:CO:SNTL,North Lost Trail,140100040703,1985,,0.7,1985-09-28,14,False
669:CO:SNTL,North Lost Trail,140100040703,1986,18.8,21.6,1986-03-20,365,True
669:CO:SNTL,North Lost Trail,140100040703,1987,15.3,15.9,1987-04-06,365,True
669:CO:SNTL,North Lost Trail,140100040703,1988,15.5,15.6,1988-04-02,366,True
669:CO:SNTL,North Lost Trail,140100040703,1989,19.1,19.6,1989-03-07,365,True
669:CO:SNTL,North Lost Trail,140100040703,1990,9.2,10.5,1990-03-20,365,True
669:CO:SNTL,North Lost Trail,140100040703,1991,17.1,17.5,1991-04-03,365,True
669:CO:SNTL,North Lost Trail,140100040703,1992,14.6,14.9,1992-03-29,366,True
669:CO:SNTL,North Lost Trail,140100040703,1993,26.1,28.6,1993-04-21,365,True
669:CO:SNTL,North Lost Trail,140100040703,1994,14.3,15.4,1994-04-09,365,True
669:CO:SNTL,North Lost Trail,140100040703,1995,24.1,25.4,1995-05-12,365,True
669:CO:SNTL,North Lost Trail,140100040703,1996,19.3,20.0,1996-03-26,366,True
669:CO:SNTL,North Lost Trail,140100040703,1997,20.4,22.8,1997-03-09,365,True
669:CO:SNTL,North Lost Trail,140100040703,1998,17.5,20.8,1998-04-18,365,True
669:CO:SNTL,North Lost Trail,140100040703,1999,8.9,12.9,1999-03-12,365,True
669:CO:SNTL,North Lost Trail,140100040703,2000,16.6,16.9,2000-04-03,366,True
669:CO:SNTL,North Lost Trail,140100040703,2001,11.5,12.1,2001-03-30,365,True
669:CO:SNTL,North Lost Trail,140100040703,2002,8.2,12.0,2002-03-19,365,True
669:CO:SNTL,North Lost Trail,140100040703,2003,12.8,14.3,2003-04-07,365,True
669:CO:SNTL,North Lost Trail,140100040703,2004,9.9,15.8,2004-03-08,366,True
669:CO:SNTL,North Lost Trail,140100040703,2005,24.2,24.2,2005-04-01,365,True
669:CO:SNTL,North Lost Trail,140100040703,2006,17.2,17.4,2006-04-02,365,True
669:CO:SNTL,North Lost Trail,140100040703,2007,13.2,15.4,2007-03-11,365,True
669:CO:SNTL,North Lost Trail,140100040703,2008,28.8,30.8,2008-04-12,366,True
669:CO:SNTL,North Lost Trail,140100040703,2009,22.2,23.6,2009-04-04,365,True
669:CO:SNTL,North Lost Trail,140100040703,2010,16.3,17.4,2010-04-07,365,True
669:CO:SNTL,North Lost Trail,140100040703,2011,24.7,25.1,2011-05-01,365,True
669:CO:SNTL,North Lost Trail,140100040703,2012,8.3,13.0,2012-03-04,366,True
669:CO:SNTL,North Lost Trail,140100040703,2013,13.1,16.0,2013-04-20,365,True
669:CO:SNTL,North Lost Trail,140100040703,2014,18.9,19.5,2014-04-07,365,True
669:CO:SNTL,North Lost Trail,140100040703,2015,8.6,11.7,2015-03-06,365,True
669:CO:SNTL,North Lost Trail,140100040703,2016,13.4,13.4,2016-04-01,366,True
669:CO:SNTL,North Lost Trail,140100040703,2017,18.0,21.8,2017-03-08,365,True
669:CO:SNTL,North Lost Trail,140100040703,2018,10.6,11.7,2018-03-23,365,True
669:CO:SNTL,North Lost Trail,140100040703,2019,22.4,23.1,2019-03-24,365,True
669:CO:SNTL,North Lost Trail,140100040703,2020,17.7,18.5,2020-04-04,366,True
669:CO:SNTL,North Lost Trail,140100040703,2021,15.9,15.9,2021-04-01,365,True
669:CO:SNTL,North Lost Trail,140100040703,2022,19.7,20.4,2022-03-19,365,True
669:CO:SNTL,North Lost Trail,140100040703,2023,29.6,29.6,2023-04-01,365,True
669:CO:SNTL,North Lost Trail,140100040703,2024,18.4,18.6,2024-04-02,365,True
669:CO:SNTL,North Lost Trail,140100040703,2025,13.5,15.0,2025-03-21,365,True
669:CO:SNTL,North Lost Trail,140100040703,2026,3.0,11.3,2026-03-15,291,True
675:CO:SNTL,Overland Res.,140200040101,1989,,0.0,1989-09-30,1,False
675:CO:SNTL,Overland Res.,140200040101,1990,7.2,7.6,1990-03-17,365,True
675:CO:SNTL,Overland Res.,140200040101,1991,8.9,9.4,1991-03-29,365,True
675:CO:SNTL,Overland Res.,140200040101,1992,10.8,10.8,1992-03-31,366,True
675:CO:SNTL,Overland Res.,140200040101,1993,20.9,22.7,1993-04-14,365,True
675:CO:SNTL,Overland Res.,140200040101,1994,10.6,12.0,1994-04-11,365,True
675:CO:SNTL,Overland Res.,140200040101,1995,16.1,18.7,1995-05-13,365,True
675:CO:SNTL,Overland Res.,140200040101,1996,11.8,13.0,1996-03-25,366,True
675:CO:SNTL,Overland Res.,140200040101,1997,15.1,17.2,1997-03-13,365,True
675:CO:SNTL,Overland Res.,140200040101,1998,12.7,15.5,1998-04-17,365,True
675:CO:SNTL,Overland Res.,140200040101,1999,7.6,8.8,1999-03-12,365,True
675:CO:SNTL,Overland Res.,140200040101,2000,11.4,11.5,2000-04-03,366,True
675:CO:SNTL,Overland Res.,140200040101,2001,11.0,12.5,2001-04-14,365,True
675:CO:SNTL,Overland Res.,140200040101,2002,6.6,7.7,2002-03-26,365,True
675:CO:SNTL,Overland Res.,140200040101,2003,11.7,12.2,2003-04-08,365,True
675:CO:SNTL,Overland Res.,140200040101,2004,8.1,13.2,2004-03-04,366,True
675:CO:SNTL,Overland Res.,140200040101,2005,21.2,21.6,2005-04-11,365,True
675:CO:SNTL,Overland Res.,140200040101,2006,12.8,13.4,2006-04-07,365,True
675:CO:SNTL,Overland Res.,140200040101,2007,8.0,9.7,2007-03-10,365,True
675:CO:SNTL,Overland Res.,140200040101,2008,21.0,22.1,2008-04-13,366,True
675:CO:SNTL,Overland Res.,140200040101,2009,14.4,15.2,2009-04-03,365,True
675:CO:SNTL,Overland Res.,140200040101,2010,14.2,15.2,2010-04-07,365,True
675:CO:SNTL,Overland Res.,140200040101,2011,17.8,17.9,2011-03-30,365,True
675:CO:SNTL,Overland Res.,140200040101,2012,6.5,10.7,2012-03-01,366,True
675:CO:SNTL,Overland Res.,140200040101,2013,8.1,8.6,2013-03-21,365,True
675:CO:SNTL,Overland Res.,140200040101,2014,11.1,11.3,2014-04-03,365,True
675:CO:SNTL,Overland Res.,140200040101,2015,5.0,8.8,2015-03-06,365,True
675:CO:SNTL,Overland Res.,140200040101,2016,10.3,10.3,2016-03-31,366,True
675:CO:SNTL,Overland Res.,140200040101,2017,11.4,15.0,2017-03-08,365,True
675:CO:SNTL,Overland Res.,140200040101,2018,5.5,5.9,2018-03-28,365,True
675:CO:SNTL,Overland Res.,140200040101,2019,17.7,18.3,2019-03-24,365,True
675:CO:SNTL,Overland Res.,140200040101,2020,10.2,10.8,2020-04-02,366,True
675:CO:SNTL,Overland Res.,140200040101,2021,9.4,9.8,2021-03-26,365,True
675:CO:SNTL,Overland Res.,140200040101,2022,13.7,13.7,2022-04-01,365,True
675:CO:SNTL,Overland Res.,140200040101,2023,23.2,24.0,2023-04-06,365,True
675:CO:SNTL,Overland Res.,140200040101,2024,10.8,10.8,2024-03-31,366,True
675:CO:SNTL,Overland Res.,140200040101,2025,6.4,7.9,2025-03-20,365,True
675:CO:SNTL,Overland Res.,140200040101,2026,1.3,6.7,2026-03-06,291,True
680:CO:SNTL,Park Cone,140200010107,1980,,0.0,1980-08-03,59,False
680:CO:SNTL,Park Cone,140200010107,1981,6.2,6.6,1981-04-05,365,True
680:CO:SNTL,Park Cone,140200010107,1982,13.1,14.2,1982-04-11,365,True
680:CO:SNTL,Park Cone,140200010107,1983,9.1,10.0,1983-04-07,365,True
680:CO:SNTL,Park Cone,140200010107,1984,13.1,13.7,1984-04-08,366,True
680:CO:SNTL,Park Cone,140200010107,1985,12.7,12.7,1985-03-31,365,True
680:CO:SNTL,Park Cone,140200010107,1986,13.3,14.6,1986-03-21,365,True
680:CO:SNTL,Park Cone,140200010107,1987,10.7,10.7,1987-03-31,365,True
680:CO:SNTL,Park Cone,140200010107,1988,6.3,6.9,1988-03-19,366,True
680:CO:SNTL,Park Cone,140200010107,1989,10.0,11.4,1989-04-04,365,True
680:CO:SNTL,Park Cone,140200010107,1990,6.9,7.0,1990-04-05,365,True
680:CO:SNTL,Park Cone,140200010107,1991,10.5,10.6,1991-03-31,365,True
680:CO:SNTL,Park Cone,140200010107,1992,8.4,8.4,1992-03-30,366,True
680:CO:SNTL,Park Cone,140200010107,1993,16.4,17.2,1993-04-06,365,True
680:CO:SNTL,Park Cone,140200010107,1994,7.4,10.4,1994-04-13,365,True
680:CO:SNTL,Park Cone,140200010107,1995,15.1,17.7,1995-04-30,365,True
680:CO:SNTL,Park Cone,140200010107,1996,13.6,14.8,1996-03-26,366,True
680:CO:SNTL,Park Cone,140200010107,1997,14.9,15.6,1997-04-13,365,True
680:CO:SNTL,Park Cone,140200010107,1998,8.9,10.2,1998-04-15,365,True
680:CO:SNTL,Park Cone,140200010107,1999,9.2,10.0,1999-04-10,365,True
680:CO:SNTL,Park Cone,140200010107,2000,9.0,9.1,2000-04-04,366,True
680:CO:SNTL,Park Cone,140200010107,2001,5.9,6.0,2001-04-07,365,True
680:CO:SNTL,Park Cone,140200010107,2002,6.0,6.2,2002-03-25,365,True
680:CO:SNTL,Park Cone,140200010107,2003,9.6,9.8,2003-04-06,365,True
680:CO:SNTL,Park Cone,140200010107,2004,8.2,9.1,2004-04-10,366,True
680:CO:SNTL,Park Cone,140200010107,2005,10.5,10.8,2005-04-06,365,True
680:CO:SNTL,Park Cone,140200010107,2006,11.0,11.3,2006-04-06,365,True
680:CO:SNTL,Park Cone,140200010107,2007,7.5,7.8,2007-04-13,365,True
680:CO:SNTL,Park Cone,140200010107,2008,16.6,17.7,2008-04-07,366,True
680:CO:SNTL,Park Cone,140200010107,2009,12.2,13.2,2009-04-04,365,True
680:CO:SNTL,Park Cone,140200010107,2010,10.1,10.8,2010-04-09,365,True
680:CO:SNTL,Park Cone,140200010107,2011,13.9,14.5,2011-04-05,365,True
680:CO:SNTL,Park Cone,140200010107,2012,7.7,8.1,2012-03-18,366,True
680:CO:SNTL,Park Cone,140200010107,2013,7.1,9.2,2013-04-15,365,True
680:CO:SNTL,Park Cone,140200010107,2014,13.5,13.5,2014-04-01,365,True
680:CO:SNTL,Park Cone,140200010107,2015,7.5,7.9,2015-04-18,365,True
680:CO:SNTL,Park Cone,140200010107,2016,8.4,8.6,2016-04-04,366,True
680:CO:SNTL,Park Cone,140200010107,2017,17.1,17.5,2017-04-06,365,True
680:CO:SNTL,Park Cone,140200010107,2018,7.4,8.2,2018-04-08,365,True
680:CO:SNTL,Park Cone,140200010107,2019,14.1,15.1,2019-04-13,365,True
680:CO:SNTL,Park Cone,140200010107,2020,10.2,10.5,2020-04-19,366,True
680:CO:SNTL,Park Cone,140200010107,2021,8.6,8.6,2021-03-28,365,True
680:CO:SNTL,Park Cone,140200010107,2022,11.1,11.6,2022-04-14,365,True
680:CO:SNTL,Park Cone,140200010107,2023,14.6,14.9,2023-04-05,365,True
680:CO:SNTL,Park Cone,140200010107,2024,12.2,12.7,2024-04-09,366,True
680:CO:SNTL,Park Cone,140200010107,2025,8.8,8.9,2025-04-05,365,True
680:CO:SNTL,Park Cone,140200010107,2026,3.0,4.9,2026-03-08,291,True
682:CO:SNTL,Park Reservoir,140200050111,1980,32.7,41.2,1980-05-17,366,True
682:CO:SNTL,Park Reservoir,140200050111,1981,15.5,17.9,1981-04-14,365,True
682:CO:SNTL,Park Reservoir,140200050111,1982,39.5,41.0,1982-04-18,365,True
682:CO:SNTL,Park Reservoir,140200050111,1983,38.8,50.2,1983-05-23,365,True
682:CO:SNTL,Park Reservoir,140200050111,1984,30.7,39.5,1984-05-07,366,True
682:CO:SNTL,Park Reservoir,140200050111,1985,33.8,38.0,1985-04-26,365,True
682:CO:SNTL,Park Reservoir,140200050111,1986,37.7,39.3,1986-04-29,365,True
682:CO:SNTL,Park Reservoir,140200050111,1987,31.4,34.5,1987-04-15,365,True
682:CO:SNTL,Park Reservoir,140200050111,1988,24.8,28.5,1988-05-09,366,True
682:CO:SNTL,Park Reservoir,140200050111,1989,29.5,29.8,1989-04-03,365,True
682:CO:SNTL,Park Reservoir,140200050111,1990,19.7,23.1,1990-05-01,365,True
682:CO:SNTL,Park Reservoir,140200050111,1991,27.0,28.8,1991-04-30,365,True
682:CO:SNTL,Park Reservoir,140200050111,1992,24.4,24.4,1992-04-01,366,True
682:CO:SNTL,Park Reservoir,140200050111,1993,42.1,49.5,1993-05-10,365,True
682:CO:SNTL,Park Reservoir,140200050111,1994,22.1,27.3,1994-05-02,365,True
682:CO:SNTL,Park Reservoir,140200050111,1995,33.8,45.8,1995-05-20,365,True
682:CO:SNTL,Park Reservoir,140200050111,1996,23.6,26.6,1996-04-24,366,True
682:CO:SNTL,Park Reservoir,140200050111,1997,34.9,40.8,1997-04-27,365,True
682:CO:SNTL,Park Reservoir,140200050111,1998,31.0,36.2,1998-04-29,365,True
682:CO:SNTL,Park Reservoir,140200050111,1999,22.2,31.9,1999-05-07,365,True
